ID,0,1,2,3,4,5,X,C
5067042,49.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
5009551,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5094972,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5104982,49.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5115488,49.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
5036521,49.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
5122200,49.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0
5011479,49.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
5023897,49.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0
5056043,49.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5104983,49.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5115489,49.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
5011641,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5143635,49.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5060347,49.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
5115490,49.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
5028602,49.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
5105744,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5060341,48.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
5017911,48.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0
5033722,48.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
5068634,48.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
5118016,48.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5016295,48.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
5097187,48.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0
5005191,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5011176,48.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5085744,48.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
5114023,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5061523,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5139486,48.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
5125544,47.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5088863,47.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5122042,47.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
5096310,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5116018,47.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
5149872,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5017060,47.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5046347,47.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0
5118475,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5028722,47.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5088866,47.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5113492,47.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
5029165,47.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0
5096223,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5089508,47.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
5018093,47.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
5017999,47.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
5113367,47.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
5004463,47.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0
5004083,47.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5016485,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5149851,47.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5120365,46.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
5017182,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5068361,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5116056,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5060391,46.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
5060453,46.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
5033758,46.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
5017208,46.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
5047675,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5005671,46.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
5017181,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5113711,46.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5022193,46.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0
5017180,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5126490,46.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
5105230,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5017793,46.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
5113490,46.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
5113483,46.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0
5017031,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5011830,46.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5025104,46.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5122336,46.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
5121411,46.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
5100243,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5056224,46.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
5121239,46.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
5125945,46.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
5136934,45.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0
5036589,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5009209,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5120166,45.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0
5066988,45.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
5002203,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5060048,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5010390,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5046306,45.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5061049,45.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
5047669,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5114647,45.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0
5060049,45.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
5010062,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5004203,45.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
5017169,45.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
5115943,45.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
5004352,45.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5143636,45.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5120582,45.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0
5005874,45.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5121690,45.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0
5025074,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5011206,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5041835,45.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0
5038710,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5061552,45.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
5045390,44.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5060729,44.0,3.0,0.0,0.0,0.0,0.0,13.0,0.0
5137206,44.0,2.0,4.0,4.0,1.0,0.0,0.0,0.0
5149050,44.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
5121392,44.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
5116026,44.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0
5121388,44.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5067832,44.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
5068642,44.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0
5065689,44.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5009226,44.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
5005558,44.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5003175,44.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
5005875,44.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5018323,44.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
5017483,44.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5062020,44.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
5002807,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5114610,44.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0
5143594,44.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
5036862,44.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
5065688,44.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5016578,44.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
5041073,44.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0
5121724,44.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
5045487,44.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
5016418,44.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5067891,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5095076,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5011973,44.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5016951,44.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5149675,44.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5079111,44.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5116053,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5054066,44.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5117640,44.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
5062267,44.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
5009545,44.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
5016847,44.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0
5091206,43.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
5122198,43.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
5112625,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5016817,43.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5009367,43.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5037058,43.0,0.0,1.0,0.0,0.0,0.0,2.0,8.0
5011599,43.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5016432,43.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
5038714,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5048623,43.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0
5126245,43.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
5105029,43.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
5005141,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5024705,43.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0
5010850,43.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5017737,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5050650,43.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0
5005817,43.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5003706,43.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
5146297,43.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5146295,43.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5085779,43.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5079227,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5002413,43.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
5003255,43.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0
5003854,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5002717,43.0,13.0,1.0,0.0,0.0,0.0,1.0,0.0
5061330,43.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
5060765,43.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0
5011340,43.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0
5136901,43.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5067962,43.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5021822,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5119980,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5118556,42.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
5097062,42.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
5003961,42.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
5017427,42.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
5016883,42.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0
5118559,42.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0
5113378,42.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5061137,42.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
5060367,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5126147,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5125638,42.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5002850,42.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0
5003017,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5090921,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5078644,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5105091,42.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
5105090,42.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
5017565,42.0,0.0,0.0,0.0,0.0,0.0,14.0,4.0
5105231,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5126136,42.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
5060001,42.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0
5017905,42.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
5126137,42.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0
5113442,42.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5067288,42.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0
5059745,42.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
5062685,42.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0
5059971,42.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0
5002905,42.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
5012708,42.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0
5096010,42.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5113269,41.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5010472,41.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5121117,41.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
5089369,41.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5016428,41.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
5001889,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5126457,41.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
5091274,41.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
5004421,41.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
5125707,41.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
5120336,41.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
5089038,41.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
5012706,41.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
5060124,41.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5011713,41.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
5024281,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5003401,41.0,6.0,0.0,0.0,0.0,0.0,0.0,8.0
5012560,41.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
5118614,41.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5021671,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5060432,41.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5060035,41.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
5011499,41.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
5067161,41.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
5045541,41.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5105746,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5011001,41.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5122267,41.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0
5143253,41.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5122313,41.0,11.0,0.0,0.0,0.0,0.0,0.0,6.0
5125860,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5017204,41.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0
5079157,41.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5061332,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5061211,41.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
5113272,41.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5104981,41.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5050949,40.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
5062019,40.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
5035635,40.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
5018152,40.0,1.0,0.0,0.0,0.0,0.0,3.0,8.0
5090936,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5126129,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5010470,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5132396,40.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
5143566,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5085990,40.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
5054064,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5146042,40.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
5114650,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5053484,40.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
5116518,40.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5042242,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5053255,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5126130,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5017092,40.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
5005146,40.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5028934,40.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
5024980,40.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
5017255,40.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0
5033791,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5092466,40.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
5021336,40.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
5024527,40.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0
5024528,40.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0
5003171,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
